UDI,Product ID,Type,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],TWF,HDF,PWF,OSF,RNF,temp_diff,power,wear_rate,energy_proxy,temp_ratio,actual,predicted
4272,L51451,L,302.6,310.8,1470,41.2,156,0,0,0,0,0,8.199999999999989,60564.00000000001,0.1060503059143439,9447984.000000002,1.0270984798413747,0,0
8866,L56045,L,297.9,309.0,1290,49.8,43,0,0,0,0,0,11.100000000000025,64241.99999999999,0.0333075135553834,2762405.9999999995,1.0372608257804634,0,0
4850,M19709,M,303.5,312.0,1475,42.9,85,0,0,0,0,0,8.5,63277.5,0.0575880758807588,5378587.5,1.028006589785832,0,0
9136,H38549,H,297.7,308.8,1404,50.3,97,0,0,0,0,0,11.100000000000025,70621.2,0.0690391459074733,6850256.399999999,1.037285858246557,0,1
4086,H33499,H,302.0,310.5,1841,23.6,119,0,0,0,0,0,8.5,43447.600000000006,0.0646036916395222,5170264.4,1.0281456953642385,0,0
9487,M24346,M,298.9,309.6,1472,46.0,199,0,0,0,0,0,10.700000000000044,67712.0,0.1350984385607603,13474688.0,1.0357979257276684,0,1
5170,L52349,L,304.1,313.3,1470,39.9,70,0,0,0,0,0,9.199999999999989,58653.0,0.0475866757307953,4105710.0,1.030253206182177,0,0
9766,L56945,L,298.6,309.6,1472,39.1,14,0,0,0,0,0,11.0,57555.2,0.0095044127630685,805772.8,1.0368385800401876,0,0
4107,L51286,L,301.9,310.5,1425,51.1,173,0,0,0,0,0,8.600000000000023,72817.5,0.1213183730715287,12597427.5,1.0284862537263997,0,1
998,M15857,M,296.3,307.2,1446,45.9,180,0,0,0,0,0,10.899999999999975,66371.4,0.1243953006219765,11946851.999999998,1.036787040161998,0,1
3597,L50776,L,301.7,310.5,1354,50.0,169,0,0,0,0,0,8.800000000000011,67700.0,0.1247232472324723,11441300.0,1.0291680477295326,0,1
1239,M16098,M,297.1,308.4,1615,32.6,184,0,0,0,0,0,11.299999999999956,52649.0,0.1138613861386138,9687416.0,1.0380343318747896,0,1
944,M15803,M,295.6,306.2,1477,45.0,40,0,0,0,0,0,10.599999999999966,66465.0,0.027063599458728,2658600.0,1.0358592692828146,0,0
8181,M23040,M,299.7,311.2,1616,42.3,180,0,0,0,0,0,11.5,68356.79999999999,0.111317254174397,12304223.999999998,1.0383717050383716,0,1
4627,L51806,L,303.0,311.2,1664,29.8,186,0,0,0,0,0,8.199999999999989,49587.2,0.1117117117117117,9223219.2,1.027062706270627,0,0
1199,H30612,H,296.9,307.9,1557,36.5,63,0,0,0,0,0,11.0,56830.5,0.0404364569961489,3580321.5,1.0370495116200742,0,0
3447,H32860,H,301.6,310.6,1400,49.5,211,0,0,0,0,0,9.0,69300.0,0.1506067094932191,14622300.0,1.029840848806366,0,1
7263,M22122,M,300.4,310.6,1545,35.6,16,0,0,0,0,0,10.200000000000044,55002.0,0.0103492884864165,880032.0,1.033954727030626,0,0
3831,L51010,L,302.3,310.9,1891,22.7,135,0,0,0,0,0,8.599999999999966,42925.7,0.071353065539112,5794969.5,1.0284485610320873,0,0
8346,H37759,H,298.8,309.8,1490,35.9,171,0,0,0,0,0,11.0,53491.0,0.1146881287726358,9146961.0,1.036813922356091,0,1
5111,M19970,M,304.0,313.5,1732,26.2,126,0,0,0,0,0,9.5,45378.4,0.0727062896710906,5717678.4,1.03125,0,0
5478,L52657,L,302.7,312.1,1763,26.5,184,0,0,0,0,0,9.400000000000034,46719.5,0.1043083900226757,8596388.0,1.0310538486950778,0,0
2545,L49724,L,299.2,309.0,1951,21.4,102,0,0,0,0,0,9.800000000000011,41751.4,0.0522540983606557,4258642.8,1.0327540106951871,0,0
1403,M16262,M,298.9,310.1,1313,56.8,171,0,0,0,0,0,11.200000000000044,74578.4,0.1301369863013698,12752906.4,1.0374707259953164,0,1
7398,L54577,L,299.7,310.6,1737,26.1,144,0,0,0,0,0,10.900000000000034,45335.7,0.0828538550057537,6528340.800000001,1.03636970303637,0,0
6914,L54093,L,300.8,311.2,1481,38.5,181,0,0,0,0,1,10.399999999999975,57018.5,0.122132253711201,10320348.5,1.0345744680851063,0,1
294,H29707,H,298.1,308.5,1392,44.8,111,0,0,0,0,0,10.399999999999975,62361.6,0.0796841349605168,6922137.6,1.0348876216034886,0,0
8287,M23146,M,298.8,310.5,1678,32.8,4,0,0,0,0,0,11.699999999999989,55038.4,0.0023823704586063,220153.6,1.039156626506024,0,0
5120,L52299,L,304.2,313.6,1411,46.0,149,0,0,0,0,0,9.400000000000034,64906.0,0.1055240793201133,9670994.0,1.0309007232084155,0,0
7715,L54894,L,300.5,311.5,1487,43.0,78,0,0,0,0,0,11.0,63941.0,0.0524193548387096,4987398.0,1.0366056572379367,0,0
8291,M23150,M,298.9,310.6,1679,35.8,14,0,0,0,0,0,11.700000000000044,60108.2,0.0083333333333333,841514.7999999999,1.0391435262629645,0,0
8514,M23373,M,298.2,309.5,1478,36.5,182,0,0,0,0,0,11.300000000000011,53947.0,0.1230561189993238,9818354.0,1.0378940308517774,0,1
9817,M24676,M,298.5,309.2,1721,29.4,170,0,0,0,0,0,10.699999999999989,50597.4,0.0987224157955865,8601557.999999998,1.0358458961474035,0,0
3501,H32914,H,301.9,311.0,1871,26.0,132,0,0,0,0,0,9.100000000000025,48646.0,0.0705128205128205,6421272.0,1.030142431268632,0,0
5796,M20655,M,301.9,311.4,1465,39.9,153,0,0,0,0,0,9.5,58453.5,0.1043656207366985,8943385.5,1.031467373302418,0,1
1481,M16340,M,298.2,309.3,2056,18.7,144,0,0,0,0,0,11.100000000000025,38447.2,0.0700048614487117,5536396.8,1.0372233400402415,0,0
9002,L56181,L,297.0,307.8,1500,39.9,175,0,0,0,0,0,10.800000000000011,59850.0,0.1165889407061958,10473750.0,1.0363636363636364,0,1
9213,L56392,L,298.0,308.9,1390,53.9,88,0,0,0,0,0,10.899999999999975,74921.0,0.0632638389647735,6593048.0,1.0365771812080535,0,1
2811,L49990,L,299.8,309.1,1772,24.8,113,0,0,0,0,0,9.300000000000011,43945.6,0.0637337845459672,4965852.8,1.0310206804536357,0,0
2857,H32270,H,300.5,309.3,1471,45.2,223,0,0,0,0,0,8.800000000000011,66489.2,0.1514945652173913,14827091.6,1.0292845257903491,0,1
1083,H30496,H,297.1,307.9,1420,39.8,192,0,0,0,0,0,10.799999999999956,56515.99999999999,0.1351161154116819,10851071.999999998,1.036351396836082,0,1
7929,L55108,L,300.6,311.7,1497,43.6,198,0,0,0,0,0,11.099999999999966,65269.2,0.1321762349799733,12923301.6,1.0369261477045908,0,1
7681,L54860,L,300.7,311.7,1395,43.7,215,0,0,0,0,0,11.0,60961.50000000001,0.1540114613180515,13106722.500000002,1.0365813102760226,0,1
8802,L55981,L,297.4,308.6,1488,36.4,71,0,0,0,0,0,11.200000000000044,54163.2,0.0476830087306917,3845587.2,1.0376597175521185,0,0
7986,L55165,L,301.0,312.2,1540,34.1,113,0,0,0,0,0,11.199999999999989,52514.0,0.0733290071382219,5934082.0,1.0372093023255813,0,0
1947,L49126,L,298.2,308.1,1622,34.9,67,0,0,0,0,0,9.900000000000034,56607.8,0.0412815773259396,3792722.6,1.0331991951710262,0,0
9634,H39047,H,299.1,310.1,1421,41.2,149,0,0,0,0,0,11.0,58545.2,0.1047819971870604,8723234.8,1.0367769976596457,0,1
6841,L54020,L,301.1,311.1,1799,21.7,206,0,0,0,0,0,10.0,39038.3,0.1144444444444444,8041889.799999999,1.0332115576220524,0,1
8106,L55285,L,300.4,311.9,1476,48.7,189,0,0,0,0,0,11.5,71881.2,0.1279620853080568,13585546.8,1.0382822902796272,0,1
4602,M19461,M,303.0,311.1,1372,54.3,117,0,1,0,0,0,8.100000000000023,74499.59999999999,0.0852148579752367,8716453.2,1.0267326732673268,1,0
3593,H33006,H,301.6,310.4,1369,45.4,156,0,0,0,0,0,8.799999999999955,62152.6,0.1138686131386861,9695805.6,1.029177718832891,0,0
874,L48053,L,295.9,306.4,1892,21.7,72,0,0,0,0,0,10.5,41056.4,0.0380348652931854,2956060.8000000003,1.0354849611355188,0,0
3910,H33323,H,302.3,311.3,1744,30.3,116,0,0,0,0,0,9.0,52843.2,0.0664756446991404,6129811.2,1.0297717499173007,0,0
7306,M22165,M,300.0,310.5,1790,25.7,123,0,0,0,0,0,10.5,46003.0,0.0686767169179229,5658369.0,1.035,0,0
167,H29580,H,298.4,308.2,1612,32.6,10,0,0,0,0,0,9.800000000000011,52551.2,0.0061996280223186,525512.0,1.0328418230563003,0,0
1732,M16591,M,298.3,307.9,1485,42.0,117,0,0,0,0,0,9.599999999999966,62370.0,0.0787348586810228,7297290.0,1.0321823667448875,0,0
1151,L48330,L,297.1,307.9,1456,50.0,166,0,0,0,0,0,10.799999999999956,72800.0,0.1139327385037748,12084800.0,1.036351396836082,0,1
5084,L52263,L,304.1,313.1,1327,54.1,57,0,0,0,0,0,9.0,71790.7,0.0429216867469879,4092069.9,1.0295955277869122,0,0
1890,H31303,H,297.7,307.4,1432,40.2,132,0,0,0,0,0,9.699999999999989,57566.4,0.0921144452198185,7598764.8,1.0325831373866308,0,0
8584,L55763,L,297.4,308.0,1423,38.0,154,0,0,0,0,0,10.600000000000025,54074.0,0.1081460674157303,8327396.0,1.035642232683255,0,1
8308,M23167,M,298.7,310.1,1402,69.7,64,0,0,1,0,0,11.400000000000034,97719.4,0.0456165359942979,6254041.600000001,1.0381653833277538,1,1
7425,M22284,M,300.1,311.4,1575,29.8,210,0,0,0,0,0,11.299999999999956,46935.0,0.133248730964467,9856350.0,1.0376541152949017,0,1
6839,L54018,L,301.1,311.1,1570,41.6,202,0,0,0,0,0,10.0,65312.0,0.1285805219605346,13193024.0,1.0332115576220524,0,1
2030,L49209,L,298.7,308.5,1668,35.2,77,0,0,0,0,0,9.800000000000011,58713.600000000006,0.0461354104254044,4520947.2,1.032808838299297,0,0
378,M15237,M,297.4,308.2,1424,53.9,120,0,0,0,0,0,10.800000000000011,76753.59999999999,0.0842105263157894,9210431.999999998,1.0363147276395428,0,1
7367,H36780,H,299.6,310.1,1531,36.8,62,0,0,0,0,0,10.5,56340.8,0.0404699738903394,3493129.6,1.0350467289719627,0,0
1822,L49001,L,298.1,307.6,1354,43.3,155,0,0,0,0,0,9.5,58628.2,0.1143911439114391,9087371.0,1.031868500503187,0,1
5434,L52613,L,302.9,312.5,1550,45.5,72,0,0,0,0,0,9.600000000000025,70525.0,0.04642166344294,5077800.0,1.031693628260152,0,1
3129,M17988,M,300.1,309.5,1462,42.8,50,0,0,0,0,0,9.399999999999975,62573.6,0.0341763499658236,3128680.0,1.0313228923692102,0,0
8984,M23843,M,297.0,307.7,1261,51.1,130,0,0,0,0,0,10.699999999999989,64437.1,0.1030110935023771,8376823.0,1.036026936026936,0,1
8538,L55717,L,298.6,309.5,1730,30.2,41,0,0,0,0,0,10.899999999999975,52246.0,0.02368573079145,2142086.0,1.036503683858004,0,0
5641,L52820,L,302.6,312.1,1420,51.6,182,0,0,0,0,0,9.5,73272.0,0.1280788177339901,13335504.0,1.0313945803040316,0,1
7631,L54810,L,300.5,311.6,1534,37.7,90,0,0,0,0,0,11.100000000000025,57831.8,0.0586319218241042,5204862.0,1.0369384359401,0,0
9858,M24717,M,298.6,309.5,1366,55.0,65,0,0,0,0,0,10.899999999999975,75130.0,0.0475493782004389,4883450.0,1.036503683858004,0,1
3795,M18654,M,302.2,310.8,1356,48.3,36,0,0,0,0,0,8.600000000000023,65494.8,0.0265291083271923,2357812.8,1.028457974851092,0,0
5506,L52685,L,302.8,312.2,1746,27.4,44,0,0,0,0,0,9.399999999999975,47840.4,0.025186033199771,2104977.6,1.031043593130779,0,0
1868,L49047,L,298.1,307.9,1502,41.8,79,0,0,0,0,0,9.799999999999956,62783.6,0.0525615435795076,4959904.399999999,1.0328748742032874,0,0
9476,L56655,L,298.8,309.6,1523,41.9,165,0,0,0,0,0,10.800000000000011,63813.7,0.108267716535433,10529260.5,1.036144578313253,0,1
5838,M20697,M,301.3,311.1,1834,25.4,22,0,0,0,0,0,9.800000000000011,46583.6,0.0119891008174386,1024839.2,1.0325257218718886,0,0
5287,L52466,L,303.8,313.1,1422,42.4,152,0,0,0,0,0,9.300000000000011,60292.8,0.1068165846802529,9164505.6,1.030612244897959,0,0
4489,M19348,M,302.5,310.4,1509,37.6,45,0,0,0,0,0,7.899999999999977,56738.4,0.0298013245033112,2553228.0,1.0261157024793388,0,0
9387,M24246,M,297.5,308.0,2033,16.7,128,0,0,0,0,0,10.5,33951.1,0.0629301868239921,4345740.8,1.035294117647059,0,0
3514,M18373,M,301.9,311.1,1417,52.5,171,0,0,0,0,0,9.200000000000044,74392.5,0.120592383638928,12721117.5,1.0304736667770786,0,1
1792,L48971,L,298.1,307.8,1524,40.8,71,0,0,0,0,0,9.699999999999989,62179.2,0.0465573770491803,4414723.2,1.032539416303254,0,0
56,L47235,L,298.8,309.1,1512,40.7,156,0,0,0,0,0,10.300000000000011,61538.4,0.1031064111037673,9599990.4,1.034471218206158,0,1
8026,M22885,M,300.8,312.0,1422,50.7,219,0,0,0,0,0,11.199999999999989,72095.40000000001,0.1539002108222066,15788892.6,1.0372340425531914,0,1
9637,L56816,L,299.2,310.3,1507,41.3,158,0,0,0,0,0,11.100000000000025,62239.1,0.1047745358090185,9833777.8,1.0370989304812834,0,1
7678,L54857,L,300.6,311.7,1428,52.6,208,0,0,0,0,0,11.099999999999966,75112.8,0.14555633310007,15623462.4,1.0369261477045908,0,1
1991,L49170,L,298.2,307.8,1423,48.1,183,0,0,0,0,0,9.600000000000025,68446.3,0.1285112359550561,12525672.9,1.0321931589537223,0,1
5973,L53152,L,300.5,310.8,1445,46.6,155,0,0,0,0,0,10.300000000000011,67337.0,0.107192254495159,10437235.0,1.0342762063227957,0,1
4766,L51945,L,303.7,312.0,1892,22.5,79,0,0,0,0,0,8.300000000000011,42570.0,0.0417326994189117,3363030.0,1.0273296015805071,0,0
3887,L51066,L,302.4,311.3,1392,50.5,51,0,0,0,0,0,8.900000000000034,70296.0,0.0366116295764537,3585096.0,1.029431216931217,0,0
7422,M22281,M,300.1,311.4,1342,48.5,203,0,0,0,0,0,11.299999999999956,65087.0,0.1511541325390915,13212661.0,1.0376541152949017,0,1
9321,L56500,L,298.4,309.3,1409,43.1,166,0,0,0,0,0,10.900000000000034,60727.9,0.1177304964539007,10080831.4,1.0365281501340484,0,1
4651,L51830,L,303.3,311.4,1658,30.5,7,0,0,0,0,0,8.099999999999966,50569.0,0.0042194092827004,353983.0,1.026706231454006,0,0
592,H30005,H,297.5,309.3,1525,41.7,235,0,0,0,0,0,11.800000000000011,63592.50000000001,0.1539973787680209,14944237.500000002,1.0396638655462185,0,1
6498,L53677,L,300.8,309.9,1312,65.3,192,0,0,0,1,0,9.099999999999966,85673.59999999999,0.1462300076161462,16449331.2,1.030252659574468,1,1
8036,L55215,L,300.7,311.7,1910,19.7,13,0,0,0,0,0,11.0,37627.0,0.0068027210884353,489151.0,1.0365813102760226,0,0
2095,L49274,L,299.4,309.3,1377,43.6,28,0,0,0,0,0,9.900000000000034,60037.2,0.0203193033381712,1681041.6,1.0330661322645291,0,0
4721,M19580,M,303.4,311.7,1353,44.1,192,0,1,0,0,0,8.300000000000011,59667.3,0.1418020679468242,11456121.6,1.0273566249176005,1,1
7575,L54754,L,300.4,311.1,1487,37.4,162,0,0,0,0,0,10.700000000000044,55613.8,0.1088709677419354,9009435.6,1.035619174434088,0,1
6849,M21708,M,301.1,311.3,1389,53.3,8,0,0,0,0,0,10.199999999999989,74033.7,0.0057553956834532,592269.6,1.0338757887744934,0,1
9024,L56203,L,297.4,308.3,1706,30.9,9,0,0,0,0,0,10.900000000000034,52715.4,0.0052724077328646,474438.6,1.036650975117687,0,0
5875,M20734,M,301.5,311.1,1660,33.8,115,0,0,0,0,0,9.600000000000025,56107.99999999999,0.0692354003612281,6452419.999999999,1.0318407960199003,0,0
1211,L48390,L,297.0,308.1,1537,39.0,103,0,0,0,0,0,11.100000000000025,59943.0,0.0669700910273081,6174129.0,1.0373737373737375,0,0
9548,L56727,L,299.6,311.1,1679,30.7,129,0,0,0,0,0,11.5,51545.3,0.0767857142857142,6649343.699999999,1.038384512683578,0,0
5857,H35270,H,301.2,310.9,1598,35.9,71,0,0,0,0,0,9.699999999999989,57368.2,0.0444027517198248,4073142.2,1.0322045152722443,0,0
755,M15614,M,296.9,308.1,1483,44.3,219,0,0,0,0,0,11.200000000000044,65696.9,0.1475741239892183,14387621.1,1.0377231391040755,0,1
4961,L52140,L,303.9,312.7,1339,62.3,156,0,0,0,0,0,8.800000000000011,83419.7,0.1164179104477611,13013473.2,1.028956893715038,0,1
9070,M23929,M,297.2,308.2,1678,28.1,133,0,0,0,0,0,11.0,47151.8,0.0792138177486599,6271189.4,1.0370121130551817,0,0
9355,M24214,M,298.2,308.8,1607,31.9,39,0,0,0,0,0,10.600000000000025,51263.3,0.0242537313432835,1999268.7,1.0355466130114015,0,0
1248,L48427,L,297.2,308.5,1513,42.9,212,0,0,0,0,0,11.300000000000011,64907.7,0.1400264200792602,13760432.4,1.038021534320323,0,1
733,L47912,L,297.2,308.6,1924,22.1,163,0,0,0,0,0,11.400000000000034,42520.4,0.0846753246753246,6930825.2,1.0383580080753705,0,0
5368,M20227,M,303.1,312.5,1766,26.7,157,0,0,0,0,0,9.399999999999975,47152.2,0.0888511601584606,7402895.399999999,1.0310128670405805,0,0
8709,M23568,M,297.2,308.5,1364,54.0,43,0,0,0,0,0,11.300000000000011,73656.0,0.0315018315018315,3167208.0,1.038021534320323,0,1
2106,L49285,L,299.3,309.1,1495,44.0,55,0,0,0,0,0,9.800000000000011,65780.0,0.0367647058823529,3617900.0,1.032743067156699,0,0
8537,M23396,M,298.6,309.5,1426,45.4,38,0,0,0,0,0,10.899999999999975,64740.4,0.0266292922214435,2460135.2,1.036503683858004,0,0
8170,M23029,M,299.8,311.2,1745,26.3,150,0,0,0,0,0,11.399999999999975,45893.5,0.0859106529209622,6884025.0,1.0380253502334889,0,0
8299,H37712,H,298.7,310.1,1435,45.6,37,0,0,0,0,0,11.400000000000034,65436.0,0.0257660167130919,2421132.0,1.0381653833277538,0,0
2402,M17261,M,299.2,308.6,1367,47.6,168,0,0,0,0,0,9.400000000000034,65069.2,0.1228070175438596,10931625.6,1.0314171122994653,0,1
5997,M20856,M,300.5,310.2,1386,48.2,225,0,0,0,0,0,9.699999999999989,66805.2,0.1622206200432588,15031170.0,1.032279534109817,0,1
9072,L56251,L,297.0,308.1,1429,54.0,138,0,0,0,0,0,11.100000000000025,77166.0,0.0965034965034965,10648908.0,1.0373737373737375,0,1
4289,M19148,M,301.7,310.0,1391,50.6,195,0,0,0,0,0,8.300000000000011,70384.6,0.1400862068965517,13724997.000000002,1.0275107722903547,0,1
1755,M16614,M,298.0,307.4,1463,46.5,182,0,0,0,0,0,9.399999999999975,68029.5,0.1243169398907103,12381369.0,1.0315436241610738,0,1
1362,M16221,M,298.6,310.1,1458,41.9,61,0,0,0,0,0,11.5,61090.2,0.0418094585332419,3726502.2,1.038513060951105,0,0
4027,M18886,M,302.1,311.0,1574,34.1,215,0,0,0,0,0,8.899999999999977,53673.4,0.1365079365079365,11539781.0,1.0294604435617345,0,1
7442,M22301,M,299.9,311.4,1337,54.8,32,0,0,0,0,0,11.5,73267.59999999999,0.0239162929745889,2344563.2,1.0383461153717906,0,1
121,L47300,L,298.9,308.7,1433,44.7,108,0,0,0,0,0,9.800000000000011,64055.100000000006,0.0753138075313807,6917950.800000001,1.0327868852459017,0,0
8788,M23647,M,297.5,308.5,1699,30.1,40,0,0,0,0,0,11.0,51139.9,0.0235294117647058,2045596.0,1.0369747899159665,0,0
5554,L52733,L,302.5,311.9,1306,59.7,172,0,0,0,0,1,9.399999999999975,77968.2,0.1315990818668707,13410530.4,1.031074380165289,0,1
519,L47698,L,297.6,309.5,1924,20.6,37,0,0,0,0,0,11.899999999999975,39634.4,0.0192207792207792,1466472.8,1.0399865591397848,0,0
2839,L50018,L,300.3,309.3,1478,39.5,180,0,0,0,0,0,9.0,58381.0,0.1217038539553752,10508580.0,1.02997002997003,0,1
5020,M19879,M,304.0,313.1,1466,39.5,83,0,0,0,0,0,9.100000000000025,57907.0,0.0565780504430811,4806281.0,1.0299342105263158,0,0
9131,L56310,L,297.6,308.6,1576,32.7,83,0,0,0,0,0,11.0,51535.2,0.0526315789473684,4277421.600000001,1.0369623655913978,0,0
2810,L49989,L,299.9,309.2,1598,34.6,111,0,0,0,0,0,9.300000000000011,55290.8,0.0694183864915572,6137278.800000001,1.0310103367789265,0,0
7221,L54400,L,299.8,309.7,1429,42.6,127,0,0,0,0,0,9.899999999999975,60875.4,0.0888111888111888,7731175.8,1.0330220146764508,0,0
1711,L48890,L,298.2,307.8,1530,35.9,68,0,0,0,0,0,9.600000000000025,54927.0,0.0444154147615937,3735036.0,1.0321931589537223,0,0
5638,M20497,M,302.5,312.0,1487,46.1,175,0,0,0,0,0,9.5,68550.7,0.1176075268817204,11996372.5,1.031404958677686,0,1
4629,M19488,M,303.0,311.1,1597,36.7,191,0,0,0,0,0,8.100000000000023,58609.9,0.1195244055068836,11194490.9,1.0267326732673268,0,1
6296,H35709,H,301.1,310.6,1782,24.9,93,0,0,0,0,0,9.5,44371.8,0.0521592821088053,4126577.4,1.03155097974095,0,0
6059,M20918,M,300.9,310.9,1636,35.3,153,0,0,0,0,0,10.0,57750.8,0.093463653023824,8835872.399999999,1.0332336324360252,0,0
824,M15683,M,296.6,307.5,1482,39.9,153,0,0,0,0,0,10.899999999999975,59131.8,0.1031692515171948,9047165.4,1.0367498314227916,0,1
4619,M19478,M,303.0,311.3,1335,53.6,164,0,1,0,0,0,8.300000000000011,71556.0,0.122754491017964,11735184.0,1.0273927392739275,1,1
2193,L49372,L,299.6,309.0,1472,48.8,72,0,0,0,0,0,9.399999999999975,71833.59999999999,0.0488798370672097,5172019.199999999,1.0313751668891855,0,0
3576,L50755,L,301.7,310.5,1567,39.1,114,0,0,0,0,0,8.800000000000011,61269.7,0.072704081632653,6984745.800000001,1.0291680477295326,0,0
1053,L48232,L,296.7,307.7,1927,23.9,112,0,0,0,0,0,11.0,46055.3,0.0580912863070539,5158193.6,1.0370744860128076,0,0
6113,L53292,L,300.7,310.8,1925,22.0,74,0,0,0,0,0,10.100000000000025,42350.0,0.0384215991692627,3133900.0,1.0335882939807115,0,0
8420,L55599,L,299.0,310.3,1431,39.9,157,0,0,0,0,0,11.300000000000011,57096.9,0.1096368715083798,8964213.3,1.0377926421404682,0,1
134,M14993,M,298.7,308.4,1430,49.6,135,0,0,0,0,0,9.699999999999989,70928.0,0.0943396226415094,9575280.0,1.0324740542350184,0,1
8650,L55829,L,297.4,308.4,1328,61.8,98,0,0,0,0,0,11.0,82070.4,0.073739653875094,8042899.199999999,1.0369872225958303,0,1
4368,H33781,H,302.0,309.9,1447,42.8,185,0,0,0,0,0,7.899999999999977,61931.6,0.1277624309392265,11457346.0,1.026158940397351,0,1
8163,L55342,L,299.6,311.0,1574,35.0,133,0,0,0,0,0,11.399999999999975,55090.0,0.0844444444444444,7326970.0,1.0380507343124166,0,0
6584,M21443,M,301.5,310.5,1503,38.2,200,0,0,0,0,0,9.0,57414.600000000006,0.1329787234042553,11482920.000000002,1.0298507462686568,0,1
98,M14957,M,298.9,308.9,1750,29.9,50,0,0,0,0,0,10.0,52325.0,0.0285551113649343,2616250.0,1.033456005352961,0,0
7134,M21993,M,300.5,309.9,1552,41.3,116,0,0,0,0,0,9.399999999999975,64097.6,0.0746941403734707,7435321.6,1.0312811980033276,0,0
9076,L56255,L,297.3,308.1,1506,36.0,150,0,0,0,0,0,10.800000000000011,54216.0,0.099535500995355,8132400.0,1.0363269424823411,0,1
6023,L53202,L,300.7,310.9,1521,39.4,61,0,0,0,0,0,10.199999999999989,59927.4,0.0400788436268068,3655571.4,1.0339208513468574,0,0
9412,L56591,L,298.0,308.5,1404,46.6,201,0,0,0,0,0,10.5,65426.4,0.1430604982206405,13150706.4,1.0352348993288591,0,1
1273,H30686,H,298.0,309.4,1562,38.1,58,0,0,0,0,0,11.399999999999975,59512.2,0.037108125399872,3451707.6,1.0382550335570468,0,0
6892,L54071,L,300.9,311.5,1505,41.1,129,0,0,0,0,0,10.600000000000025,61855.5,0.0856573705179282,7979359.5,1.035227650382187,0,0
6817,L53996,L,300.9,310.7,1477,43.2,143,0,0,0,0,0,9.800000000000011,63806.4,0.0967523680649526,9124315.2,1.032568959787305,0,0
4951,M19810,M,303.8,312.7,1919,20.2,131,0,0,0,0,0,8.899999999999977,38763.8,0.0682291666666666,5078057.8,1.0292955892034232,0,0
7087,L54266,L,300.6,310.4,2514,13.4,215,0,0,0,0,0,9.799999999999956,33687.6,0.0854870775347912,7242834.0,1.032601463739188,0,0
1969,L49148,L,298.0,307.6,1281,50.8,122,0,0,0,0,0,9.600000000000025,65074.8,0.095163806552262,7939125.6,1.0322147651006712,0,0
7088,L54267,L,300.6,310.3,1648,30.5,217,1,0,0,0,0,9.699999999999989,50264.0,0.1315949060036385,10907288.0,1.0322687957418497,1,1
6233,L53412,L,301.3,311.0,1576,30.4,151,0,0,0,0,0,9.699999999999989,47910.4,0.0957514267596702,7234470.399999999,1.032193826750747,0,0
9752,L56931,L,298.6,309.9,1615,28.8,199,0,0,0,0,0,11.299999999999956,46512.0,0.1231435643564356,9255888.0,1.037843268586738,0,1
1263,H30676,H,297.8,309.2,1648,33.0,29,0,0,0,0,0,11.399999999999975,54384.0,0.0175864160097028,1577136.0,1.038280725319006,0,0
8470,M23329,M,298.6,309.7,1280,64.1,71,0,0,0,0,0,11.099999999999966,82048.0,0.0554254488680718,5825408.0,1.037173476222371,0,1
9301,L56480,L,298.1,308.9,1367,41.9,113,0,0,0,0,0,10.799999999999956,57277.3,0.0826023391812865,6472334.899999999,1.0362294532036227,0,0
845,L48024,L,296.5,307.5,1566,35.1,206,0,0,0,0,0,11.0,54966.600000000006,0.1314613911933631,11323119.6,1.0370994940978078,0,1
3734,L50913,L,302.2,311.1,1470,39.6,97,0,0,0,0,0,8.900000000000034,58212.0,0.0659415363698164,5646564.0,1.0294506949040372,0,0
