UDI,Product ID,Type,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Machine failure,TWF,HDF,PWF,OSF,RNF,temp_diff,power,wear_rate,energy_proxy,temp_ratio
6012,L53191,L,300.8,310.8,1564,36.2,31,0,0,0,0,0,0,10.0,56616.8,0.019808306709265176,1755120.8,1.0332446808510638
6013,H35426,H,300.8,310.9,1425,44.0,33,0,0,0,0,0,0,10.099999999999966,62700.0,0.02314165497896213,2069100.0,1.0335771276595744
6014,L53193,L,300.7,310.8,1597,30.5,38,0,0,0,0,0,0,10.100000000000023,48708.5,0.023779724655819776,1850923.0,1.0335882939807117
6015,H35428,H,300.8,310.8,1618,32.8,40,0,0,0,0,0,0,10.0,53070.399999999994,0.02470660901791229,2122816.0,1.0332446808510638
6016,M20875,M,300.8,310.8,1520,38.0,45,0,0,0,0,0,0,10.0,57760.0,0.029585798816568046,2599200.0,1.0332446808510638
6017,L53196,L,300.7,310.7,1425,45.3,48,0,0,0,0,0,0,10.0,64552.49999999999,0.033660589060308554,3098519.9999999995,1.033255736614566
6018,L53197,L,300.8,310.9,1398,38.2,50,0,0,0,0,0,0,10.099999999999966,53403.600000000006,0.035739814152966405,2670180.0000000005,1.0335771276595744
6019,M20878,M,300.8,310.9,1557,31.6,52,0,0,0,0,0,0,10.099999999999966,49201.200000000004,0.03337612323491656,2558462.4000000004,1.0335771276595744
6020,L53199,L,300.7,310.8,1519,43.9,55,0,0,0,0,0,0,10.100000000000023,66684.09999999999,0.03618421052631579,3667625.4999999995,1.0335882939807117
6021,L53200,L,300.7,310.8,1619,34.9,57,0,0,0,0,0,0,10.100000000000023,56503.1,0.03518518518518519,3220676.6999999997,1.0335882939807117
6022,L53201,L,300.7,310.8,1814,21.4,59,0,0,0,0,0,0,10.100000000000023,38819.6,0.032506887052341595,2290356.4,1.0335882939807117
6023,L53202,L,300.7,310.9,1521,39.4,61,0,0,0,0,0,0,10.199999999999989,59927.4,0.04007884362680683,3655571.4,1.0339208513468574
6024,M20883,M,300.7,310.9,1369,51.2,63,0,0,0,0,0,0,10.199999999999989,70092.8,0.04598540145985401,4415846.4,1.0339208513468574
6025,L53204,L,300.7,310.9,1356,65.3,66,1,0,0,1,0,0,10.199999999999989,88546.8,0.04863669859985262,5844088.8,1.0339208513468574
6026,L53205,L,300.7,311.0,1336,53.3,68,0,0,0,0,0,0,10.300000000000011,71208.8,0.050860134629768135,4842198.4,1.034253408713003
6027,L53206,L,300.7,311.0,1403,48.3,70,0,0,0,0,0,0,10.300000000000011,67764.9,0.04985754985754986,4743543.0,1.034253408713003
6028,M20887,M,300.7,311.0,1413,44.3,72,0,0,0,0,0,0,10.300000000000011,62595.899999999994,0.05091937765205092,4506904.8,1.034253408713003
6029,L53208,L,300.6,310.9,1472,47.6,75,0,0,0,0,0,0,10.299999999999955,70067.2,0.05091649694501019,5255040.0,1.0342648037258815
6030,M20889,M,300.7,310.8,1452,47.9,77,0,0,0,0,0,0,10.100000000000023,69550.8,0.05299380591878871,5355411.600000001,1.0335882939807117
6031,L53210,L,300.6,310.7,1397,53.7,80,0,0,0,0,0,0,10.099999999999966,75018.90000000001,0.05722460658082976,6001512.000000001,1.0335994677312041
6032,L53211,L,300.6,310.7,1455,40.6,82,0,0,0,0,0,0,10.099999999999966,59073.0,0.05631868131868132,4843986.0,1.0335994677312041
6033,L53212,L,300.7,310.8,1754,27.7,84,0,0,0,0,0,0,10.100000000000023,48585.799999999996,0.04786324786324787,4081207.1999999997,1.0335882939807117
6034,L53213,L,300.6,310.9,1471,37.9,86,0,0,0,0,0,0,10.299999999999955,55750.9,0.058423913043478264,4794577.4,1.0342648037258815
6035,M20894,M,300.6,310.8,1389,48.1,88,0,0,0,0,0,0,10.199999999999989,66810.90000000001,0.06330935251798561,5879359.200000001,1.033932135728543
6036,M20895,M,300.6,310.9,1702,30.3,91,0,0,0,0,0,0,10.299999999999955,51570.6,0.05343511450381679,4692924.6,1.0342648037258815
6037,M20896,M,300.6,311.0,1401,54.6,94,0,0,0,0,0,0,10.399999999999977,76494.6,0.06704707560627675,7190492.4,1.0345974717232203
6038,L53217,L,300.7,311.1,1426,46.2,97,0,0,0,0,0,0,10.400000000000034,65881.2,0.06797477224947442,6390476.399999999,1.0345859660791488
6039,L53218,L,300.7,311.0,1496,38.3,99,0,0,0,0,0,0,10.300000000000011,57296.799999999996,0.06613226452905811,5672383.199999999,1.034253408713003
6040,L53219,L,300.6,310.9,1433,42.6,101,0,0,0,0,0,0,10.299999999999955,61045.8,0.07043235704323571,6165625.800000001,1.0342648037258815
6041,M20900,M,300.7,311.1,1438,46.6,103,0,0,0,0,0,0,10.400000000000034,67010.8,0.07157748436414177,6902112.4,1.0345859660791488
6042,M20901,M,300.7,311.0,1418,49.3,106,0,0,0,0,0,0,10.300000000000011,69907.4,0.07470049330514447,7410184.399999999,1.034253408713003
6043,M20902,M,300.8,311.0,1580,36.6,109,0,0,0,0,0,0,10.199999999999989,57828.0,0.068943706514864,6303252.0,1.033909574468085
6044,M20903,M,300.7,310.9,1468,41.8,112,0,0,0,0,0,0,10.199999999999989,61362.399999999994,0.0762423417290674,6872588.799999999,1.0339208513468574
6045,M20904,M,300.8,310.9,1522,41.7,115,0,0,0,0,0,0,10.099999999999966,63467.4,0.07550886408404466,7298751.0,1.0335771276595744
6046,L53225,L,300.8,310.9,1311,55.8,118,0,0,0,0,0,0,10.099999999999966,73153.8,0.0899390243902439,8632148.4,1.0335771276595744
6047,L53226,L,300.9,311.0,1316,56.5,120,0,0,0,0,0,0,10.100000000000023,74354.0,0.09111617312072894,8922480.0,1.0335659687603855
6048,H35461,H,300.9,311.0,1853,23.6,122,0,0,0,0,0,0,10.100000000000023,43730.8,0.06580366774541532,5335157.600000001,1.0335659687603855
6049,M20908,M,300.9,311.0,1556,38.8,127,0,0,0,0,0,0,10.100000000000023,60372.799999999996,0.08156711624919717,7667345.6,1.0335659687603855
6050,M20909,M,300.9,311.0,1567,34.3,130,0,0,0,0,0,0,10.100000000000023,53748.1,0.08290816326530612,6987253.0,1.0335659687603855
6051,M20910,M,300.9,311.1,1546,37.7,133,0,0,0,0,0,0,10.200000000000045,58284.200000000004,0.08597285067873303,7751798.600000001,1.033898305084746
6052,L53231,L,300.9,311.0,1382,51.2,136,0,0,0,0,0,0,10.100000000000023,70758.40000000001,0.09833694866232827,9623142.4,1.0335659687603855
6053,L53232,L,300.9,311.0,2003,20.2,138,0,0,0,0,0,0,10.100000000000023,40460.6,0.0688622754491018,5583562.8,1.0335659687603855
6054,L53233,L,300.8,310.9,1748,29.9,140,0,0,0,0,0,0,10.099999999999966,52265.2,0.08004574042309891,7317128.0,1.0335771276595744
6055,H35468,H,300.7,310.8,1518,40.1,142,0,0,0,0,0,0,10.100000000000023,60871.8,0.0934825543120474,8643795.6,1.0335882939807117
6056,L53235,L,300.7,310.8,1475,42.0,147,0,0,0,0,0,0,10.100000000000023,61950.0,0.09959349593495935,9106650.0,1.0335882939807117
6057,L53236,L,300.8,310.8,1634,29.2,149,0,0,0,0,0,0,10.0,47712.799999999996,0.09113149847094801,7109207.199999999,1.0332446808510638
6058,L53237,L,300.8,310.8,1689,32.9,151,0,0,0,0,0,0,10.0,55568.1,0.0893491124260355,8390783.1,1.0332446808510638
6059,M20918,M,300.9,310.9,1636,35.3,153,0,0,0,0,0,0,10.0,57750.799999999996,0.09346365302382406,8835872.399999999,1.0332336324360252
6060,L53239,L,300.9,311.0,2235,15.8,156,0,0,0,0,0,0,10.100000000000023,35313.0,0.06976744186046512,5508828.0,1.0335659687603855
6061,L53240,L,301.0,311.1,1615,35.6,158,0,0,0,0,0,0,10.100000000000023,57494.0,0.09777227722772278,9084052.0,1.0335548172757476
6062,H35475,H,301.1,311.1,1618,29.5,160,0,0,0,0,0,0,10.0,47731.0,0.09882643607164916,7636960.0,1.0332115576220524
6063,M20922,M,301.1,311.2,1407,53.0,165,0,0,0,0,0,0,10.099999999999966,74571.0,0.1171875,12304215.0,1.0335436731982728
6064,L53243,L,301.1,311.1,1450,43.3,168,0,0,0,0,0,0,10.0,62784.99999999999,0.11578221915920055,10547879.999999998,1.0332115576220524
6065,L53244,L,301.1,311.1,1889,23.8,170,0,0,0,0,0,0,10.0,44958.200000000004,0.08994708994708994,7642894.000000001,1.0332115576220524
6066,L53245,L,301.0,310.9,1568,38.2,172,0,0,0,0,0,0,9.899999999999977,59897.600000000006,0.10962396430847673,10302387.200000001,1.0328903654485049
6067,L53246,L,301.0,311.0,1804,25.8,174,0,0,0,0,0,0,10.0,46543.200000000004,0.096398891966759,8098516.800000001,1.0332225913621262
6068,L53247,L,301.0,311.0,1582,37.5,176,0,0,0,0,0,0,10.0,59325.0,0.11118130132659507,10441200.0,1.0332225913621262
6069,M20928,M,301.0,310.9,2047,17.9,178,0,0,0,0,0,0,9.899999999999977,36641.299999999996,0.0869140625,6522151.399999999,1.0328903654485049
6070,L53249,L,300.9,310.9,1601,34.0,181,0,0,0,0,0,0,10.0,54434.0,0.11298377028714107,9852554.0,1.0332336324360252
6071,L53250,L,300.9,310.9,1615,32.0,183,0,0,0,0,0,0,10.0,51680.0,0.11324257425742575,9457440.0,1.0332336324360252
6072,M20931,M,300.9,310.8,1452,43.6,185,0,0,0,0,0,0,9.900000000000034,63307.200000000004,0.12732278045423262,11711832.0,1.032901296111665
6073,M20932,M,300.9,310.8,1695,30.2,188,0,0,0,0,0,0,9.900000000000034,51189.0,0.11084905660377359,9623532.0,1.032901296111665
6074,M20933,M,300.9,310.8,1790,26.2,191,0,0,0,0,0,0,9.900000000000034,46898.0,0.10664433277498604,8957518.0,1.032901296111665
6075,M20934,M,301.0,310.8,1533,39.3,194,0,0,0,0,0,0,9.800000000000011,60246.899999999994,0.12646675358539766,11687898.6,1.0325581395348837
6076,L53255,L,301.0,310.9,1813,28.5,197,0,0,0,0,0,0,9.899999999999977,51670.5,0.10859977949283352,10179088.5,1.0328903654485049
6077,L53256,L,301.0,310.9,1492,36.7,199,0,0,0,0,0,0,9.899999999999977,54756.4,0.1332886805090422,10896523.6,1.0328903654485049
6078,L53257,L,300.9,310.7,1479,43.3,201,0,0,0,0,0,0,9.800000000000011,64040.7,0.1358108108108108,12872180.7,1.032568959787305
6079,L53258,L,300.8,310.7,1339,59.1,203,1,0,0,0,1,0,9.899999999999977,79134.90000000001,0.15149253731343285,16064384.700000001,1.0329122340425532
6080,M20939,M,300.8,310.7,1371,44.7,205,0,0,0,0,0,0,9.899999999999977,61283.700000000004,0.14941690962099125,12563158.5,1.0329122340425532
6081,L53260,L,300.9,310.7,1468,36.2,208,0,0,0,0,0,0,9.800000000000011,53141.600000000006,0.1415929203539823,11053452.8,1.032568959787305
6082,L53261,L,300.9,310.7,1517,41.7,210,0,0,0,0,0,0,9.800000000000011,63258.9,0.1383399209486166,13284369.0,1.032568959787305
6083,L53262,L,300.9,310.7,1352,46.4,212,0,0,0,0,0,0,9.800000000000011,62732.799999999996,0.15668883961566887,13299353.6,1.032568959787305
6084,L53263,L,300.9,310.7,1389,50.0,214,0,0,0,0,0,0,9.800000000000011,69450.0,0.1539568345323741,14862300.0,1.032568959787305
6085,M20944,M,300.8,310.6,1505,36.2,0,0,0,0,0,0,0,9.800000000000011,54481.00000000001,0.0,0.0,1.0325797872340425
6086,L53265,L,300.9,310.6,1538,36.7,3,0,0,0,0,0,0,9.700000000000045,56444.600000000006,0.001949317738791423,169333.80000000002,1.0322366234629448
6087,L53266,L,300.9,310.8,1482,37.0,5,0,0,0,0,0,0,9.900000000000034,54834.0,0.0033715441672285905,274170.0,1.032901296111665
6088,M20947,M,300.9,310.8,1599,33.0,7,0,0,0,0,0,0,9.900000000000034,52767.0,0.004375,369369.0,1.032901296111665
6089,L53268,L,300.9,310.8,1476,39.0,10,0,0,0,0,0,0,9.900000000000034,57564.0,0.006770480704129994,575640.0,1.032901296111665
6090,L53269,L,300.9,310.7,1509,37.5,12,0,0,0,0,0,0,9.800000000000011,56587.5,0.007947019867549669,679050.0,1.032568959787305
6091,L53270,L,300.9,310.8,1708,29.1,14,0,0,0,0,0,0,9.900000000000034,49702.8,0.008191925102399064,695839.2000000001,1.032901296111665
6092,L53271,L,300.9,310.7,1412,57.5,16,0,0,0,0,0,1,9.800000000000011,81190.0,0.01132342533616419,1299040.0,1.032568959787305
6093,L53272,L,300.9,310.7,1658,28.5,18,0,0,0,0,0,0,9.800000000000011,47253.0,0.0108499095840868,850554.0,1.032568959787305
6094,L53273,L,301.0,310.8,1375,57.2,20,0,0,0,0,0,0,9.800000000000011,78650.0,0.014534883720930232,1573000.0,1.0325581395348837
6095,M20954,M,300.9,310.8,1402,48.1,22,0,0,0,0,0,0,9.900000000000034,67436.2,0.015680684248039915,1483596.4,1.032901296111665
6096,M20955,M,300.9,310.7,1452,47.3,25,0,0,0,0,0,0,9.800000000000011,68679.59999999999,0.017205781142463867,1716989.9999999998,1.032568959787305
6097,M20956,M,300.8,310.7,1483,40.8,28,0,0,0,0,0,0,9.899999999999977,60506.399999999994,0.018867924528301886,1694179.1999999997,1.0329122340425532
6098,H35511,H,300.9,310.8,1477,38.4,31,0,0,0,0,0,0,9.900000000000034,56716.799999999996,0.02097428958051421,1758220.7999999998,1.032901296111665
6099,M20958,M,300.8,310.7,1924,22.4,36,0,0,0,0,0,0,9.899999999999977,43097.6,0.0187012987012987,1551513.5999999999,1.0329122340425532
6100,H35513,H,300.9,310.7,1609,28.7,39,0,0,0,0,0,0,9.800000000000011,46178.299999999996,0.02422360248447205,1800953.6999999997,1.032568959787305
6101,M20960,M,300.8,310.7,1886,21.1,44,0,0,0,0,0,0,9.899999999999977,39794.600000000006,0.023317435082140965,1750962.4000000004,1.0329122340425532
6102,L53281,L,300.7,310.6,1616,29.6,47,0,0,0,0,0,0,9.900000000000034,47833.600000000006,0.02906617192331478,2248179.2,1.0329231792484204
6103,L53282,L,300.7,310.7,1442,43.2,49,0,0,0,0,0,0,10.0,62294.4,0.03395703395703396,3052425.6,1.033255736614566
6104,L53283,L,300.8,310.8,1407,45.1,51,0,0,0,0,0,0,10.0,63455.700000000004,0.03622159090909091,3236240.7,1.0332446808510638
6105,M20964,M,300.8,310.8,1461,41.3,53,0,0,0,0,0,0,10.0,60339.299999999996,0.03625170998632011,3197982.9,1.0332446808510638
6106,M20965,M,300.8,310.9,1522,46.2,56,0,0,0,0,0,0,10.099999999999966,70316.40000000001,0.036769533814839134,3937718.4000000004,1.0335771276595744
6107,L53286,L,300.9,311.0,1432,48.1,59,0,0,0,0,0,0,10.100000000000023,68879.2,0.041172365666434056,4063872.8,1.0335659687603855
6108,L53287,L,300.9,311.0,1438,49.0,61,0,0,0,0,0,0,10.100000000000023,70462.0,0.0423905489923558,4298182.0,1.0335659687603855
6109,M20968,M,300.8,310.9,1678,28.1,63,0,0,0,0,0,0,10.099999999999966,47151.8,0.03752233472304944,2970563.4000000004,1.0335771276595744
6110,M20969,M,300.8,310.9,1514,38.7,66,0,0,0,0,0,0,10.099999999999966,58591.8,0.04356435643564356,3867058.8000000003,1.0335771276595744
6111,L53290,L,300.7,310.8,1534,41.3,69,0,0,0,0,0,0,10.100000000000023,63354.2,0.04495114006514658,4371439.8,1.0335882939807117
6112,M20971,M,300.7,310.8,1486,41.2,71,0,0,0,0,0,0,10.100000000000023,61223.200000000004,0.04774714189643578,4346847.2,1.0335882939807117
6113,L53292,L,300.7,310.8,1925,22.0,74,0,0,0,0,0,0,10.100000000000023,42350.0,0.03842159916926272,3133900.0,1.0335882939807117
6114,M20973,M,300.7,310.8,1724,30.0,76,0,0,0,0,0,0,10.100000000000023,51720.0,0.044057971014492756,3930720.0,1.0335882939807117
6115,M20974,M,300.8,310.8,1549,35.5,79,0,0,0,0,0,0,10.0,54989.5,0.05096774193548387,4344170.5,1.0332446808510638
6116,L53295,L,300.8,310.9,1457,47.7,82,0,0,0,0,0,0,10.099999999999966,69498.90000000001,0.056241426611796985,5698909.800000001,1.0335771276595744
6117,L53296,L,300.8,310.9,1453,43.9,84,0,0,0,0,0,0,10.099999999999966,63786.7,0.0577716643741403,5358082.8,1.0335771276595744
6118,L53297,L,300.8,311.0,1578,44.4,86,0,0,0,0,0,0,10.199999999999989,70063.2,0.05446485117162761,6025435.2,1.033909574468085
6119,M20978,M,300.9,311.1,1325,61.4,88,0,0,0,0,0,0,10.200000000000045,81355.0,0.06636500754147813,7159240.0,1.033898305084746
6120,L53299,L,300.9,311.1,1471,39.3,91,0,0,0,0,0,0,10.200000000000045,57810.299999999996,0.06182065217391304,5260737.3,1.033898305084746
6121,M20980,M,300.9,311.2,1472,40.0,93,0,0,0,0,0,0,10.300000000000011,58880.0,0.06313645621181263,5475840.0,1.034230641409106
6122,L53301,L,300.9,311.1,1457,37.4,96,0,0,0,0,0,0,10.200000000000045,54491.799999999996,0.06584362139917696,5231212.8,1.033898305084746
6123,L53302,L,301.0,311.0,1402,55.3,98,0,0,0,0,0,0,10.0,77530.59999999999,0.0698503207412687,7597998.799999999,1.0332225913621262
6124,L53303,L,300.9,310.9,1477,41.5,100,0,0,0,0,0,0,10.0,61295.5,0.06765899864682003,6129550.0,1.0332336324360252
6125,M20984,M,300.9,310.9,1727,30.1,102,0,0,0,0,0,0,10.0,51982.700000000004,0.059027777777777776,5302235.4,1.0332336324360252
6126,L53305,L,300.9,310.9,1995,20.2,105,0,0,0,0,0,0,10.0,40299.0,0.05260521042084168,4231395.0,1.0332336324360252
6127,L53306,L,300.9,310.9,1370,52.5,107,0,0,0,0,0,0,10.0,71925.0,0.07804522246535375,7695975.0,1.0332336324360252
6128,L53307,L,300.9,310.9,1228,66.4,109,0,0,0,0,0,0,10.0,81539.20000000001,0.0886899918633035,8887772.8,1.0332336324360252
6129,L53308,L,300.9,311.0,1499,38.0,111,0,0,0,0,0,0,10.100000000000023,56962.0,0.074,6322782.0,1.0335659687603855
6130,M20989,M,301.0,311.0,1508,46.9,113,0,0,0,0,0,0,10.0,70725.2,0.07488402915838303,7991947.6,1.0332225913621262
6131,L53310,L,301.0,310.9,1473,44.2,116,0,0,0,0,0,0,9.899999999999977,65106.600000000006,0.07869742198100407,7552365.600000001,1.0328903654485049
6132,H35545,H,301.0,311.0,1640,37.6,118,0,0,0,0,0,0,10.0,61664.0,0.07190737355271176,7276352.0,1.0332225913621262
6133,L53312,L,301.1,311.1,1429,42.5,123,0,0,0,0,0,0,10.0,60732.5,0.08601398601398601,7470097.5,1.0332115576220524
6134,L53313,L,301.1,311.1,1470,40.9,125,0,0,0,0,0,0,10.0,60123.0,0.0849762066621346,7515375.0,1.0332115576220524
6135,L53314,L,301.0,311.0,1581,37.0,127,0,0,0,0,0,0,10.0,58497.0,0.08027812895069532,7429119.0,1.0332225913621262
6136,L53315,L,301.0,310.9,1740,28.9,129,0,0,0,0,0,0,9.899999999999977,50286.0,0.07409534750143595,6486894.0,1.0328903654485049
6137,H35550,H,300.9,310.8,1390,40.6,131,0,0,0,0,0,0,9.900000000000034,56434.0,0.09417685118619698,7392854.0,1.032901296111665
6138,M20997,M,300.9,310.8,1988,19.7,136,0,0,0,0,0,0,9.900000000000034,39163.6,0.06837606837606838,5326249.6,1.032901296111665
6139,M20998,M,300.8,310.7,1452,43.0,139,0,0,0,0,0,0,9.899999999999977,62436.0,0.0956641431520991,8678604.0,1.0329122340425532
6140,L53319,L,300.8,310.7,1586,33.4,142,0,0,0,0,0,0,9.899999999999977,52972.399999999994,0.08947700063011972,7522080.799999999,1.0329122340425532
6141,L53320,L,300.8,310.7,1589,34.3,144,0,0,0,0,0,0,9.899999999999977,54502.7,0.09056603773584905,7848388.8,1.0329122340425532
6142,L53321,L,300.8,310.8,1486,45.7,146,0,0,0,0,0,0,10.0,67910.2,0.09818426361802286,9914889.2,1.0332446808510638
6143,L53322,L,300.9,310.9,1755,27.9,148,0,0,0,0,0,0,10.0,48964.5,0.08428246013667426,7246746.0,1.0332336324360252
6144,M21003,M,301.0,310.9,1575,34.6,150,0,0,0,0,0,0,9.899999999999977,54495.0,0.09517766497461928,8174250.0,1.0328903654485049
6145,M21004,M,301.1,311.1,1615,37.7,153,0,0,0,0,0,0,10.0,60885.50000000001,0.09467821782178218,9315481.500000002,1.0332115576220524
6146,M21005,M,301.1,311.1,1436,41.8,156,0,0,0,0,0,0,10.0,60024.799999999996,0.10855949895615867,9363868.799999999,1.0332115576220524
6147,M21006,M,301.1,311.1,1470,40.6,159,0,0,0,0,0,0,10.0,59682.0,0.10808973487423522,9489438.0,1.0332115576220524
6148,M21007,M,301.1,311.1,2089,19.8,162,0,0,0,0,0,0,10.0,41362.200000000004,0.07751196172248803,6700676.4,1.0332115576220524
6149,L53328,L,301.1,311.2,1564,37.0,165,0,0,0,0,0,0,10.099999999999966,57868.0,0.10543130990415335,9548220.0,1.0335436731982728
6150,M21009,M,301.0,311.1,1420,47.4,167,0,0,0,0,0,0,10.100000000000023,67308.0,0.1175228712174525,11240436.0,1.0335548172757476
6151,L53330,L,301.1,311.1,1711,29.1,170,0,0,0,0,0,0,10.0,49790.100000000006,0.09929906542056074,8464317.000000002,1.0332115576220524
6152,L53331,L,301.1,311.2,1555,35.3,172,0,0,0,0,0,0,10.099999999999966,54891.49999999999,0.11053984575835475,9441337.999999998,1.0335436731982728
6153,M21012,M,301.1,311.1,1592,35.7,174,0,0,0,0,0,0,10.0,56834.4,0.10922787193973635,9889185.6,1.0332115576220524
6154,L53333,L,301.0,311.1,1236,64.4,177,1,0,0,0,1,0,10.100000000000023,79598.40000000001,0.14308811641067098,14088916.8,1.0335548172757476
6155,M21014,M,301.0,310.9,1765,24.2,179,0,0,0,0,0,0,9.899999999999977,42713.0,0.10135900339750849,7645627.0,1.0328903654485049
6156,L53335,L,301.0,311.0,1634,31.2,182,0,0,0,0,0,0,10.0,50980.799999999996,0.11131498470948012,9278505.6,1.0332225913621262
6157,L53336,L,301.1,311.1,1508,41.5,184,0,0,0,0,0,0,10.0,62582.0,0.1219350563286945,11515088.0,1.0332115576220524
6158,L53337,L,301.1,311.2,1774,29.6,186,0,0,0,0,0,0,10.099999999999966,52510.4,0.1047887323943662,9766934.4,1.0335436731982728
6159,L53338,L,301.1,311.0,1677,29.1,188,0,0,0,0,0,0,9.899999999999977,48800.700000000004,0.11203814064362336,9174531.600000001,1.0328794420458318
6160,L53339,L,301.0,311.0,1399,58.0,190,1,0,0,0,1,0,10.0,81142.0,0.1357142857142857,15416980.0,1.0332225913621262
6161,L53340,L,301.0,310.9,1570,34.0,192,0,0,0,0,0,0,9.899999999999977,53380.0,0.12221514958625079,10248960.0,1.0328903654485049
6162,L53341,L,301.0,310.9,1479,44.3,194,0,0,0,0,0,0,9.899999999999977,65519.7,0.13108108108108107,12710821.799999999,1.0328903654485049
6163,L53342,L,301.0,310.8,1558,34.9,196,0,0,0,0,0,0,9.800000000000011,54374.2,0.12572161642078256,10657343.2,1.0325581395348837
6164,L53343,L,300.8,310.7,1358,48.1,198,0,0,0,0,0,0,9.899999999999977,65319.8,0.1456953642384106,12933320.4,1.0329122340425532
6165,H35578,H,300.9,310.7,1656,30.7,200,0,0,0,0,0,0,9.800000000000011,50839.2,0.12070006035003017,10167840.0,1.032568959787305
6166,L53345,L,300.9,310.7,1523,35.8,205,0,0,0,0,0,0,9.800000000000011,54523.399999999994,0.13451443569553806,11177296.999999998,1.032568959787305
6167,H35580,H,300.9,310.7,1403,40.6,207,0,0,0,0,0,0,9.800000000000011,56961.8,0.14743589743589744,11791092.600000001,1.032568959787305
6168,M21027,M,300.9,310.7,1362,51.6,212,0,0,0,0,0,0,9.800000000000011,70279.2,0.15553925165077037,14899190.399999999,1.032568959787305
6169,M21028,M,300.7,310.6,1778,27.1,215,0,0,0,0,0,0,9.900000000000034,48183.8,0.12085441259134345,10359517.0,1.0329231792484204
6170,L53349,L,300.7,310.5,1448,38.2,218,0,0,0,0,0,0,9.800000000000011,55313.600000000006,0.15044858523119392,12058364.8,1.0325906218822747
6171,H35584,H,300.8,310.5,1559,40.1,220,0,0,0,0,0,0,9.699999999999989,62515.9,0.14102564102564102,13753498.0,1.032247340425532
6172,L53351,L,300.8,310.6,1416,42.2,225,0,0,0,0,0,0,9.800000000000011,59755.200000000004,0.1587861679604799,13444920.000000002,1.0325797872340425
6173,L53352,L,300.8,310.6,1577,37.9,227,1,1,0,0,0,0,9.800000000000011,59768.299999999996,0.1438529784537389,13567404.1,1.0325797872340425
6174,L53353,L,300.8,310.7,1633,27.8,0,0,0,0,0,0,0,9.899999999999977,45397.4,0.0,0.0,1.0329122340425532
6175,L53354,L,300.9,310.7,1573,31.2,2,0,0,0,0,0,0,9.800000000000011,49077.6,0.0012706480304955528,98155.2,1.032568959787305
6176,L53355,L,300.9,310.8,1517,44.3,4,0,0,0,0,0,0,9.900000000000034,67203.09999999999,0.002635046113306983,268812.39999999997,1.032901296111665
